algorithm,level_pct,instance,cpu_pct
roundrobin,174,srv-10:80,137.684
roundrobin,174,srv-10:80,221.247
roundrobin,174,srv-10:80,150.049
roundrobin,174,srv-10:80,78.623
roundrobin,174,srv-10:80,148.931
roundrobin,174,srv-10:80,141.525
roundrobin,174,srv-10:80,144.080
roundrobin,174,srv-10:80,145.996
roundrobin,174,srv-10:80,142.770
roundrobin,174,srv-10:80,149.398
roundrobin,174,srv-10:80,156.362
roundrobin,174,srv-10:80,172.260
roundrobin,174,srv-10:80,200.651
roundrobin,174,srv-10:80,166.357
roundrobin,174,srv-10:80,106.625
roundrobin,174,srv-10:80,119.057
roundrobin,174,srv-10:80,145.432
roundrobin,174,srv-10:80,155.795
roundrobin,174,srv-10:80,157.657
roundrobin,174,srv-10:80,170.480
roundrobin,174,srv-10:80,183.301
roundrobin,174,srv-10:80,139.291
roundrobin,174,srv-10:80,164.433
roundrobin,174,srv-10:80,151.762
roundrobin,174,srv-10:80,115.420
roundrobin,174,srv-10:80,156.185
roundrobin,174,srv-10:80,99.018
roundrobin,174,srv-10:80,217.015
roundrobin,174,srv-10:80,3.915
roundrobin,174,srv-10:80,89.725
roundrobin,174,srv-10:80,155.322
roundrobin,174,srv-10:80,143.554
roundrobin,174,srv-10:80,150.812
roundrobin,174,srv-10:80,218.662
roundrobin,174,srv-10:80,152.852
roundrobin,174,srv-10:80,145.754
roundrobin,174,srv-10:80,172.170
roundrobin,174,srv-10:80,140.431
roundrobin,174,srv-10:80,130.651
roundrobin,174,srv-10:80,101.661
roundrobin,174,srv-10:80,159.404
roundrobin,174,srv-10:80,157.078
roundrobin,174,srv-10:80,149.468
roundrobin,174,srv-10:80,156.636
roundrobin,174,srv-10:80,160.885
roundrobin,174,srv-10:80,160.432
roundrobin,174,srv-10:80,181.242
roundrobin,174,srv-10:80,158.544
roundrobin,174,srv-10:80,134.195
roundrobin,174,srv-10:80,157.587
roundrobin,174,srv-10:80,153.868
roundrobin,174,srv-10:80,144.759
roundrobin,174,srv-10:80,141.976
roundrobin,174,srv-10:80,149.657
roundrobin,174,srv-10:80,156.336
roundrobin,174,srv-10:80,157.460
roundrobin,174,srv-10:80,155.204
roundrobin,174,srv-10:80,151.521
