algorithm,level_pct,instance,cpu_pct
roundrobin,174,srv-2:80,208.264
roundrobin,174,srv-2:80,210.072
roundrobin,174,srv-2:80,210.925
roundrobin,174,srv-2:80,210.255
roundrobin,174,srv-2:80,206.134
roundrobin,174,srv-2:80,203.066
roundrobin,174,srv-2:80,192.193
roundrobin,174,srv-2:80,90.357
roundrobin,174,srv-3:80,160.989
roundrobin,174,srv-3:80,208.666
roundrobin,174,srv-3:80,205.213
roundrobin,174,srv-3:80,201.164
roundrobin,174,srv-3:80,199.600
roundrobin,174,srv-3:80,203.444
roundrobin,174,srv-3:80,207.806
roundrobin,174,srv-3:80,208.658
roundrobin,174,srv-3:80,209.128
roundrobin,174,srv-3:80,209.340
roundrobin,174,srv-3:80,205.797
roundrobin,174,srv-3:80,203.797
roundrobin,174,srv-3:80,206.121
roundrobin,174,srv-3:80,206.843
roundrobin,174,srv-3:80,205.994
roundrobin,174,srv-3:80,205.544
roundrobin,174,srv-3:80,206.084
roundrobin,174,srv-3:80,207.579
roundrobin,174,srv-3:80,208.236
roundrobin,174,srv-3:80,148.087
roundrobin,174,srv-4:80,201.710
roundrobin,174,srv-4:80,209.968
roundrobin,174,srv-4:80,207.096
roundrobin,174,srv-4:80,204.986
roundrobin,174,srv-4:80,207.426
roundrobin,174,srv-4:80,206.034
roundrobin,174,srv-4:80,207.372
roundrobin,174,srv-4:80,209.710
roundrobin,174,srv-4:80,210.942
roundrobin,174,srv-4:80,210.626
roundrobin,174,srv-4:80,208.957
roundrobin,174,srv-4:80,208.238
roundrobin,174,srv-4:80,208.379
roundrobin,174,srv-4:80,204.824
roundrobin,174,srv-4:80,203.634
roundrobin,174,srv-4:80,206.340
roundrobin,174,srv-4:80,203.068
roundrobin,174,srv-4:80,204.624
roundrobin,174,srv-4:80,184.535
roundrobin,174,srv-4:80,79.876
roundrobin,174,srv-5:80,216.946
roundrobin,174,srv-5:80,227.344
roundrobin,174,srv-5:80,205.145
roundrobin,174,srv-5:80,211.205
roundrobin,174,srv-5:80,209.747
roundrobin,174,srv-5:80,215.079
roundrobin,174,srv-5:80,206.228
roundrobin,174,srv-5:80,195.713
roundrobin,174,srv-5:80,211.265
roundrobin,174,srv-5:80,214.392
roundrobin,174,srv-5:80,204.513
roundrobin,174,srv-5:80,198.121
roundrobin,174,srv-5:80,204.079
roundrobin,174,srv-5:80,205.693
roundrobin,174,srv-5:80,202.543
roundrobin,174,srv-5:80,204.521
roundrobin,174,srv-5:80,207.943
roundrobin,174,srv-5:80,210.222
roundrobin,174,srv-5:80,192.203
roundrobin,174,srv-5:80,88.889
roundrobin,174,srv-6:80,195.732
roundrobin,174,srv-6:80,187.928
roundrobin,174,srv-6:80,208.504
roundrobin,174,srv-6:80,231.443
roundrobin,174,srv-6:80,206.265
roundrobin,174,srv-6:80,197.185
roundrobin,174,srv-6:80,205.826
roundrobin,174,srv-6:80,203.869
roundrobin,174,srv-6:80,212.028
roundrobin,174,srv-6:80,208.997
roundrobin,174,srv-6:80,205.242
roundrobin,174,srv-6:80,207.261
roundrobin,174,srv-6:80,208.313
roundrobin,174,srv-6:80,206.428
roundrobin,174,srv-6:80,201.442
roundrobin,174,srv-6:80,206.558
roundrobin,174,srv-6:80,202.383
roundrobin,174,srv-6:80,201.905
roundrobin,174,srv-6:80,211.300
roundrobin,174,srv-6:80,119.224
roundrobin,174,srv-7:80,235.730
roundrobin,174,srv-7:80,196.699
roundrobin,174,srv-7:80,208.638
roundrobin,174,srv-7:80,201.111
roundrobin,174,srv-7:80,166.604
roundrobin,174,srv-7:80,271.210
roundrobin,174,srv-7:80,234.751
roundrobin,174,srv-7:80,135.373
roundrobin,174,srv-7:80,183.784
roundrobin,174,srv-7:80,211.357
roundrobin,174,srv-7:80,209.432
roundrobin,174,srv-7:80,208.711
roundrobin,174,srv-7:80,213.618
roundrobin,174,srv-7:80,206.995
roundrobin,174,srv-7:80,201.833
roundrobin,174,srv-7:80,207.666
roundrobin,174,srv-7:80,205.960
roundrobin,174,srv-7:80,232.541
roundrobin,174,srv-7:80,195.445
roundrobin,174,srv-7:80,92.834
roundrobin,174,srv-8:80,204.400
roundrobin,174,srv-8:80,203.916
roundrobin,174,srv-8:80,206.146
roundrobin,174,srv-8:80,199.520
roundrobin,174,srv-8:80,260.370
roundrobin,174,srv-8:80,195.737
roundrobin,174,srv-8:80,154.407
roundrobin,174,srv-8:80,204.950
roundrobin,174,srv-8:80,210.445
roundrobin,174,srv-8:80,197.476
roundrobin,174,srv-8:80,210.318
roundrobin,174,srv-8:80,208.743
roundrobin,174,srv-8:80,262.396
roundrobin,174,srv-8:80,200.938
roundrobin,174,srv-8:80,154.733
roundrobin,174,srv-8:80,208.213
roundrobin,174,srv-8:80,210.255
roundrobin,174,srv-8:80,209.967
roundrobin,174,srv-8:80,181.232
roundrobin,174,srv-8:80,101.854
roundrobin,174,srv-9:80,151.970
roundrobin,174,srv-9:80,158.835
roundrobin,174,srv-9:80,155.963
roundrobin,174,srv-9:80,192.876
roundrobin,174,srv-9:80,149.224
roundrobin,174,srv-9:80,104.590
roundrobin,174,srv-9:80,183.505
roundrobin,174,srv-9:80,152.929
roundrobin,174,srv-9:80,120.259
roundrobin,174,srv-9:80,158.876
roundrobin,174,srv-9:80,152.162
roundrobin,174,srv-9:80,150.510
roundrobin,174,srv-9:80,227.825
roundrobin,174,srv-9:80,155.866
roundrobin,174,srv-9:80,144.895
roundrobin,174,srv-9:80,152.873
roundrobin,174,srv-9:80,94.974
roundrobin,174,srv-9:80,165.371
roundrobin,174,srv-9:80,158.156
roundrobin,174,srv-9:80,103.956
prequal,174,srv-10:80,114.907
prequal,174,srv-10:80,111.034
prequal,174,srv-10:80,107.462
prequal,174,srv-10:80,116.376
prequal,174,srv-10:80,116.376
prequal,174,srv-10:80,110.158
prequal,174,srv-10:80,124.093
prequal,174,srv-10:80,121.708
prequal,174,srv-10:80,112.706
prequal,174,srv-10:80,105.624
prequal,174,srv-10:80,88.618
prequal,174,srv-10:80,91.834
prequal,174,srv-10:80,111.300
prequal,174,srv-10:80,117.659
prequal,174,srv-10:80,117.456
prequal,174,srv-10:80,100.070
prequal,174,srv-10:80,91.290
prequal,174,srv-10:80,104.673
prequal,174,srv-10:80,103.685
prequal,174,srv-1:80,310.670
prequal,174,srv-1:80,306.295
prequal,174,srv-1:80,308.108
prequal,174,srv-1:80,300.796
prequal,174,srv-1:80,287.344
prequal,174,srv-1:80,292.757
prequal,174,srv-1:80,311.588
prequal,174,srv-1:80,309.321
prequal,174,srv-1:80,301.723
prequal,174,srv-1:80,304.465
prequal,174,srv-1:80,304.742
prequal,174,srv-1:80,306.806
prequal,174,srv-1:80,315.081
prequal,174,srv-1:80,312.350
prequal,174,srv-1:80,307.665
prequal,174,srv-1:80,309.089
prequal,174,srv-1:80,311.682
prequal,174,srv-1:80,298.309
prequal,174,srv-1:80,262.776
prequal,174,srv-2:80,305.947
prequal,174,srv-2:80,295.525
prequal,174,srv-2:80,297.461
prequal,174,srv-2:80,303.283
prequal,174,srv-2:80,308.423
prequal,174,srv-2:80,297.784
prequal,174,srv-2:80,285.718
prequal,174,srv-2:80,305.223
prequal,174,srv-2:80,316.421
prequal,174,srv-2:80,307.324
prequal,174,srv-2:80,313.129
prequal,174,srv-2:80,291.364
prequal,174,srv-2:80,280.075
prequal,174,srv-2:80,307.426
prequal,174,srv-2:80,322.367
prequal,174,srv-2:80,313.660
prequal,174,srv-2:80,299.760
prequal,174,srv-2:80,291.940
prequal,174,srv-2:80,263.223
prequal,174,srv-3:80,255.642
prequal,174,srv-3:80,307.632
prequal,174,srv-3:80,309.957
prequal,174,srv-3:80,301.312
prequal,174,srv-3:80,300.816
prequal,174,srv-3:80,309.979
prequal,174,srv-3:80,311.683
prequal,174,srv-3:80,312.214
prequal,174,srv-3:80,312.180
prequal,174,srv-3:80,307.883
prequal,174,srv-3:80,301.543
prequal,174,srv-3:80,304.918
prequal,174,srv-3:80,300.034
prequal,174,srv-3:80,259.504
prequal,174,srv-3:80,273.738
prequal,174,srv-3:80,316.251
prequal,174,srv-3:80,308.671
prequal,174,srv-3:80,293.415
prequal,174,srv-3:80,292.945
prequal,174,srv-4:80,311.217
prequal,174,srv-4:80,302.670
prequal,174,srv-4:80,281.101
prequal,174,srv-4:80,288.873
prequal,174,srv-4:80,288.612
prequal,174,srv-4:80,283.581
prequal,174,srv-4:80,300.355
prequal,174,srv-4:80,303.907
prequal,174,srv-4:80,298.616
prequal,174,srv-4:80,289.403
prequal,174,srv-4:80,308.151
prequal,174,srv-4:80,310.632
prequal,174,srv-4:80,282.151
prequal,174,srv-4:80,290.831
prequal,174,srv-4:80,293.911
prequal,174,srv-4:80,290.653
prequal,174,srv-4:80,310.820
prequal,174,srv-4:80,302.968
prequal,174,srv-4:80,243.495
prequal,174,srv-5:80,224.682
prequal,174,srv-5:80,240.390
prequal,174,srv-5:80,238.291
prequal,174,srv-5:80,243.754
prequal,174,srv-5:80,237.462
prequal,174,srv-5:80,246.755
prequal,174,srv-5:80,243.600
prequal,174,srv-5:80,255.778
prequal,174,srv-5:80,236.664
prequal,174,srv-5:80,236.756
prequal,174,srv-5:80,245.284
prequal,174,srv-5:80,258.283
prequal,174,srv-5:80,246.141
prequal,174,srv-5:80,254.400
prequal,174,srv-5:80,241.257
prequal,174,srv-5:80,239.702
prequal,174,srv-5:80,228.161
prequal,174,srv-5:80,234.758
prequal,174,srv-5:80,183.621
prequal,174,srv-6:80,241.245
prequal,174,srv-6:80,250.218
prequal,174,srv-6:80,258.285
prequal,174,srv-6:80,266.492
prequal,174,srv-6:80,258.412
prequal,174,srv-6:80,261.800
prequal,174,srv-6:80,211.192
prequal,174,srv-6:80,200.550
prequal,174,srv-6:80,222.713
prequal,174,srv-6:80,250.258
prequal,174,srv-6:80,239.267
prequal,174,srv-6:80,246.302
prequal,174,srv-6:80,262.149
prequal,174,srv-6:80,258.191
prequal,174,srv-6:80,246.276
prequal,174,srv-6:80,244.725
prequal,174,srv-6:80,243.799
prequal,174,srv-6:80,255.729
prequal,174,srv-6:80,255.549
prequal,174,srv-7:80,168.027
prequal,174,srv-7:80,169.648
prequal,174,srv-7:80,169.760
prequal,174,srv-7:80,162.227
prequal,174,srv-7:80,171.294
prequal,174,srv-7:80,167.864
prequal,174,srv-7:80,182.675
prequal,174,srv-7:80,168.245
prequal,174,srv-7:80,181.061
prequal,174,srv-7:80,189.793
prequal,174,srv-7:80,175.101
prequal,174,srv-7:80,160.870
prequal,174,srv-7:80,168.070
prequal,174,srv-7:80,176.069
prequal,174,srv-7:80,172.075
prequal,174,srv-7:80,162.519
prequal,174,srv-7:80,164.841
prequal,174,srv-7:80,179.400
prequal,174,srv-7:80,156.634
prequal,174,srv-8:80,171.876
prequal,174,srv-8:80,174.743
prequal,174,srv-8:80,168.883
prequal,174,srv-8:80,156.344
prequal,174,srv-8:80,169.431
prequal,174,srv-8:80,167.353
prequal,174,srv-8:80,151.927
prequal,174,srv-8:80,140.432
prequal,174,srv-8:80,166.782
prequal,174,srv-8:80,172.944
prequal,174,srv-8:80,173.017
prequal,174,srv-8:80,155.236
prequal,174,srv-8:80,162.053
prequal,174,srv-8:80,160.779
prequal,174,srv-8:80,165.536
prequal,174,srv-8:80,167.869
prequal,174,srv-8:80,183.802
prequal,174,srv-8:80,173.887
prequal,174,srv-8:80,144.762
prequal,174,srv-9:80,97.742
prequal,174,srv-9:80,94.794
prequal,174,srv-9:80,103.592
prequal,174,srv-9:80,98.078
prequal,174,srv-9:80,78.680
prequal,174,srv-9:80,94.014
prequal,174,srv-9:80,111.300
prequal,174,srv-9:80,111.125
prequal,174,srv-9:80,84.685
prequal,174,srv-9:80,86.728
prequal,174,srv-9:80,104.435
prequal,174,srv-9:80,103.568
prequal,174,srv-9:80,113.846
prequal,174,srv-9:80,97.126
prequal,174,srv-9:80,63.754
prequal,174,srv-9:80,79.046
prequal,174,srv-9:80,108.954
prequal,174,srv-9:80,95.736
prequal,174,srv-9:80,84.090
