algorithm,level_pct,instance,cpu_pct
roundrobin,174,srv-10:80,150.897
roundrobin,174,srv-10:80,146.466
roundrobin,174,srv-10:80,195.688
roundrobin,174,srv-10:80,176.774
roundrobin,174,srv-10:80,120.999
roundrobin,174,srv-10:80,99.388
roundrobin,174,srv-10:80,123.145
roundrobin,174,srv-10:80,136.366
roundrobin,174,srv-10:80,148.430
roundrobin,174,srv-10:80,142.287
roundrobin,174,srv-10:80,106.269
roundrobin,174,srv-10:80,131.014
roundrobin,174,srv-10:80,132.409
roundrobin,174,srv-10:80,137.535
roundrobin,174,srv-10:80,139.930
roundrobin,174,srv-10:80,176.088
roundrobin,174,srv-10:80,134.576
roundrobin,174,srv-10:80,105.215
roundrobin,174,srv-10:80,132.307
roundrobin,174,srv-10:80,123.786
roundrobin,174,srv-10:80,135.975
roundrobin,174,srv-10:80,152.177
roundrobin,174,srv-10:80,169.470
roundrobin,174,srv-10:80,124.578
roundrobin,174,srv-10:80,107.301
roundrobin,174,srv-10:80,134.993
roundrobin,174,srv-10:80,134.898
roundrobin,174,srv-10:80,136.649
roundrobin,174,srv-10:80,140.530
roundrobin,174,srv-10:80,140.876
roundrobin,174,srv-10:80,137.016
roundrobin,174,srv-10:80,136.333
roundrobin,174,srv-10:80,132.664
roundrobin,174,srv-10:80,140.306
roundrobin,174,srv-10:80,144.020
roundrobin,174,srv-10:80,139.172
roundrobin,174,srv-10:80,139.834
roundrobin,174,srv-10:80,137.024
roundrobin,174,srv-10:80,136.745
roundrobin,174,srv-10:80,138.085
roundrobin,174,srv-10:80,134.883
roundrobin,174,srv-10:80,135.220
roundrobin,174,srv-10:80,180.757
roundrobin,174,srv-10:80,138.669
roundrobin,174,srv-10:80,94.075
roundrobin,174,srv-10:80,160.358
roundrobin,174,srv-10:80,134.666
roundrobin,174,srv-10:80,111.053
roundrobin,174,srv-10:80,140.942
roundrobin,174,srv-10:80,138.171
roundrobin,174,srv-10:80,162.245
roundrobin,174,srv-10:80,138.086
roundrobin,174,srv-10:80,109.531
roundrobin,174,srv-10:80,134.256
roundrobin,174,srv-10:80,136.500
roundrobin,174,srv-10:80,133.147
roundrobin,174,srv-10:80,130.749
roundrobin,174,srv-10:80,134.598
roundrobin,174,srv-10:80,136.192
roundrobin,174,srv-10:80,131.648
roundrobin,174,srv-10:80,67.253
roundrobin,174,srv-1:80,395.137
roundrobin,174,srv-1:80,343.451
roundrobin,174,srv-1:80,397.336
roundrobin,174,srv-1:80,475.948
roundrobin,174,srv-1:80,393.108
roundrobin,174,srv-1:80,314.084
roundrobin,174,srv-1:80,401.962
roundrobin,174,srv-1:80,396.121
roundrobin,174,srv-1:80,392.088
roundrobin,174,srv-1:80,571.360
roundrobin,174,srv-1:80,469.551
roundrobin,174,srv-1:80,226.812
roundrobin,174,srv-1:80,324.916
roundrobin,174,srv-1:80,458.057
roundrobin,174,srv-1:80,392.168
roundrobin,174,srv-1:80,328.008
roundrobin,174,srv-1:80,397.260
roundrobin,174,srv-1:80,535.537
roundrobin,174,srv-1:80,396.605
roundrobin,174,srv-1:80,256.585
roundrobin,174,srv-1:80,399.575
roundrobin,174,srv-1:80,464.551
roundrobin,174,srv-1:80,390.044
roundrobin,174,srv-1:80,331.581
roundrobin,174,srv-1:80,397.336
roundrobin,174,srv-1:80,392.683
roundrobin,174,srv-1:80,485.879
roundrobin,174,srv-1:80,397.156
roundrobin,174,srv-1:80,309.371
roundrobin,174,srv-1:80,491.821
roundrobin,174,srv-1:80,394.083
roundrobin,174,srv-1:80,301.505
roundrobin,174,srv-1:80,514.665
roundrobin,174,srv-1:80,393.258
roundrobin,174,srv-1:80,360.574
roundrobin,174,srv-1:80,397.382
roundrobin,174,srv-1:80,345.607
roundrobin,174,srv-1:80,411.285
roundrobin,174,srv-1:80,360.109
roundrobin,174,srv-1:80,378.651
roundrobin,174,srv-1:80,403.364
roundrobin,174,srv-1:80,395.676
roundrobin,174,srv-1:80,392.903
roundrobin,174,srv-1:80,479.894
roundrobin,174,srv-1:80,392.009
roundrobin,174,srv-1:80,314.554
roundrobin,174,srv-1:80,581.055
roundrobin,174,srv-1:80,466.814
roundrobin,174,srv-1:80,221.507
roundrobin,174,srv-1:80,321.592
roundrobin,174,srv-1:80,384.047
roundrobin,174,srv-1:80,516.961
roundrobin,174,srv-1:80,395.144
roundrobin,174,srv-1:80,317.937
roundrobin,174,srv-1:80,390.421
roundrobin,174,srv-1:80,318.268
roundrobin,174,srv-1:80,341.346
roundrobin,174,srv-1:80,331.360
roundrobin,174,srv-1:80,299.793
roundrobin,174,srv-1:80,140.593
roundrobin,174,srv-1:80,0.418
roundrobin,174,srv-2:80,392.970
roundrobin,174,srv-2:80,393.627
roundrobin,174,srv-2:80,393.472
roundrobin,174,srv-2:80,459.493
roundrobin,174,srv-2:80,389.557
roundrobin,174,srv-2:80,335.228
roundrobin,174,srv-2:80,400.665
roundrobin,174,srv-2:80,393.601
roundrobin,174,srv-2:80,491.866
roundrobin,174,srv-2:80,400.673
roundrobin,174,srv-2:80,299.391
roundrobin,174,srv-2:80,464.976
roundrobin,174,srv-2:80,393.666
roundrobin,174,srv-2:80,323.752
roundrobin,174,srv-2:80,394.818
roundrobin,174,srv-2:80,394.073
roundrobin,174,srv-2:80,398.417
roundrobin,174,srv-2:80,396.567
roundrobin,174,srv-2:80,394.171
roundrobin,174,srv-2:80,394.897
roundrobin,174,srv-2:80,506.396
roundrobin,174,srv-2:80,449.130
roundrobin,174,srv-2:80,282.141
roundrobin,174,srv-2:80,423.727
roundrobin,174,srv-2:80,396.629
roundrobin,174,srv-2:80,315.461
roundrobin,174,srv-2:80,408.561
roundrobin,174,srv-2:80,395.776
roundrobin,174,srv-2:80,389.529
roundrobin,174,srv-2:80,400.032
roundrobin,174,srv-2:80,390.558
roundrobin,174,srv-2:80,392.397
roundrobin,174,srv-2:80,395.685
roundrobin,174,srv-2:80,464.736
roundrobin,174,srv-2:80,394.461
roundrobin,174,srv-2:80,414.165
roundrobin,174,srv-2:80,394.146
roundrobin,174,srv-2:80,382.824
roundrobin,174,srv-2:80,396.611
roundrobin,174,srv-2:80,415.960
roundrobin,174,srv-2:80,396.535
roundrobin,174,srv-2:80,324.694
roundrobin,174,srv-2:80,394.965
roundrobin,174,srv-2:80,371.332
roundrobin,174,srv-2:80,397.232
roundrobin,174,srv-2:80,396.001
roundrobin,174,srv-2:80,393.712
roundrobin,174,srv-2:80,478.602
roundrobin,174,srv-2:80,465.797
roundrobin,174,srv-2:80,309.910
roundrobin,174,srv-2:80,328.142
roundrobin,174,srv-2:80,398.389
roundrobin,174,srv-2:80,393.328
roundrobin,174,srv-2:80,393.288
roundrobin,174,srv-2:80,390.875
roundrobin,174,srv-2:80,361.090
roundrobin,174,srv-2:80,330.499
roundrobin,174,srv-2:80,328.187
roundrobin,174,srv-2:80,304.974
roundrobin,174,srv-2:80,139.577
roundrobin,174,srv-2:80,0.516
roundrobin,174,srv-3:80,372.872
roundrobin,174,srv-3:80,397.164
roundrobin,174,srv-3:80,391.051
roundrobin,174,srv-3:80,394.350
roundrobin,174,srv-3:80,393.755
roundrobin,174,srv-3:80,398.584
roundrobin,174,srv-3:80,478.846
roundrobin,174,srv-3:80,393.180
roundrobin,174,srv-3:80,313.730
roundrobin,174,srv-3:80,396.967
roundrobin,174,srv-3:80,473.578
roundrobin,174,srv-3:80,390.546
roundrobin,174,srv-3:80,312.429
roundrobin,174,srv-3:80,404.162
roundrobin,174,srv-3:80,395.072
roundrobin,174,srv-3:80,451.991
roundrobin,174,srv-3:80,398.991
roundrobin,174,srv-3:80,331.637
roundrobin,174,srv-3:80,394.161
roundrobin,174,srv-3:80,394.339
roundrobin,174,srv-3:80,396.617
roundrobin,174,srv-3:80,400.420
roundrobin,174,srv-3:80,549.090
roundrobin,174,srv-3:80,416.161
roundrobin,174,srv-3:80,241.940
roundrobin,174,srv-3:80,369.990
roundrobin,174,srv-3:80,395.029
roundrobin,174,srv-3:80,396.851
roundrobin,174,srv-3:80,399.630
roundrobin,174,srv-3:80,402.973
roundrobin,174,srv-3:80,388.983
roundrobin,174,srv-3:80,387.076
roundrobin,174,srv-3:80,395.660
roundrobin,174,srv-3:80,400.675
roundrobin,174,srv-3:80,448.593
roundrobin,174,srv-3:80,471.752
roundrobin,174,srv-3:80,385.447
roundrobin,174,srv-3:80,387.726
roundrobin,174,srv-3:80,364.240
roundrobin,174,srv-3:80,324.767
roundrobin,174,srv-3:80,384.404
roundrobin,174,srv-3:80,394.234
roundrobin,174,srv-3:80,396.105
roundrobin,174,srv-3:80,397.114
roundrobin,174,srv-3:80,394.649
roundrobin,174,srv-3:80,391.957
roundrobin,174,srv-3:80,395.170
roundrobin,174,srv-3:80,395.693
roundrobin,174,srv-3:80,396.159
roundrobin,174,srv-3:80,396.397
roundrobin,174,srv-3:80,394.567
roundrobin,174,srv-3:80,394.558
roundrobin,174,srv-3:80,398.661
roundrobin,174,srv-3:80,395.849
roundrobin,174,srv-3:80,392.784
roundrobin,174,srv-3:80,371.680
roundrobin,174,srv-3:80,342.892
roundrobin,174,srv-3:80,344.275
roundrobin,174,srv-3:80,342.017
roundrobin,174,srv-3:80,237.848
roundrobin,174,srv-3:80,71.745
roundrobin,174,srv-4:80,394.232
roundrobin,174,srv-4:80,404.523
roundrobin,174,srv-4:80,395.426
roundrobin,174,srv-4:80,494.487
roundrobin,174,srv-4:80,395.822
roundrobin,174,srv-4:80,292.212
roundrobin,174,srv-4:80,397.647
roundrobin,174,srv-4:80,496.413
roundrobin,174,srv-4:80,568.764
roundrobin,174,srv-4:80,348.328
roundrobin,174,srv-4:80,224.788
roundrobin,174,srv-4:80,341.925
roundrobin,174,srv-4:80,393.345
roundrobin,174,srv-4:80,467.388
roundrobin,174,srv-4:80,397.142
roundrobin,174,srv-4:80,385.715
roundrobin,174,srv-4:80,400.376
roundrobin,174,srv-4:80,333.147
roundrobin,174,srv-4:80,389.944
roundrobin,174,srv-4:80,398.340
roundrobin,174,srv-4:80,396.685
roundrobin,174,srv-4:80,453.211
roundrobin,174,srv-4:80,503.619
roundrobin,174,srv-4:80,336.912
roundrobin,174,srv-4:80,289.724
roundrobin,174,srv-4:80,465.896
roundrobin,174,srv-4:80,393.760
roundrobin,174,srv-4:80,323.923
roundrobin,174,srv-4:80,395.438
roundrobin,174,srv-4:80,397.329
roundrobin,174,srv-4:80,393.972
roundrobin,174,srv-4:80,394.413
roundrobin,174,srv-4:80,397.109
roundrobin,174,srv-4:80,395.460
roundrobin,174,srv-4:80,469.516
roundrobin,174,srv-4:80,397.418
roundrobin,174,srv-4:80,323.380
roundrobin,174,srv-4:80,484.764
roundrobin,174,srv-4:80,412.894
roundrobin,174,srv-4:80,305.360
roundrobin,174,srv-4:80,381.851
roundrobin,174,srv-4:80,395.503
roundrobin,174,srv-4:80,389.157
roundrobin,174,srv-4:80,400.866
roundrobin,174,srv-4:80,397.036
roundrobin,174,srv-4:80,393.696
roundrobin,174,srv-4:80,395.591
roundrobin,174,srv-4:80,393.714
roundrobin,174,srv-4:80,399.856
roundrobin,174,srv-4:80,395.900
roundrobin,174,srv-4:80,391.077
roundrobin,174,srv-4:80,397.755
roundrobin,174,srv-4:80,395.463
roundrobin,174,srv-4:80,393.179
roundrobin,174,srv-4:80,379.866
roundrobin,174,srv-4:80,353.668
roundrobin,174,srv-4:80,337.322
roundrobin,174,srv-4:80,326.891
roundrobin,174,srv-4:80,293.447
roundrobin,174,srv-4:80,130.260
roundrobin,174,srv-4:80,0.549
roundrobin,174,srv-5:80,388.186
roundrobin,174,srv-5:80,394.114
roundrobin,174,srv-5:80,351.940
roundrobin,174,srv-5:80,320.427
roundrobin,174,srv-5:80,303.264
roundrobin,174,srv-5:80,323.604
roundrobin,174,srv-5:80,370.662
roundrobin,174,srv-5:80,320.465
roundrobin,174,srv-5:80,288.801
roundrobin,174,srv-5:80,318.070
roundrobin,174,srv-5:80,459.691
roundrobin,174,srv-5:80,322.630
roundrobin,174,srv-5:80,204.533
roundrobin,174,srv-5:80,320.635
roundrobin,174,srv-5:80,326.044
roundrobin,174,srv-5:80,320.401
roundrobin,174,srv-5:80,415.775
roundrobin,174,srv-5:80,324.822
roundrobin,174,srv-5:80,240.814
roundrobin,174,srv-5:80,460.861
roundrobin,174,srv-5:80,320.091
roundrobin,174,srv-5:80,302.943
roundrobin,174,srv-5:80,329.277
roundrobin,174,srv-5:80,264.389
roundrobin,174,srv-5:80,316.475
roundrobin,174,srv-5:80,316.307
roundrobin,174,srv-5:80,318.007
roundrobin,174,srv-5:80,327.916
roundrobin,174,srv-5:80,325.392
roundrobin,174,srv-5:80,329.350
roundrobin,174,srv-5:80,316.532
roundrobin,174,srv-5:80,323.989
roundrobin,174,srv-5:80,327.746
roundrobin,174,srv-5:80,320.608
roundrobin,174,srv-5:80,479.521
roundrobin,174,srv-5:80,374.714
roundrobin,174,srv-5:80,163.966
roundrobin,174,srv-5:80,270.544
roundrobin,174,srv-5:80,464.314
roundrobin,174,srv-5:80,320.785
roundrobin,174,srv-5:80,186.173
roundrobin,174,srv-5:80,328.217
roundrobin,174,srv-5:80,329.285
roundrobin,174,srv-5:80,315.934
roundrobin,174,srv-5:80,378.345
roundrobin,174,srv-5:80,362.241
roundrobin,174,srv-5:80,323.279
roundrobin,174,srv-5:80,278.414
roundrobin,174,srv-5:80,316.997
roundrobin,174,srv-5:80,318.838
roundrobin,174,srv-5:80,322.229
roundrobin,174,srv-5:80,324.283
roundrobin,174,srv-5:80,321.474
roundrobin,174,srv-5:80,325.761
roundrobin,174,srv-5:80,323.642
roundrobin,174,srv-5:80,341.491
roundrobin,174,srv-5:80,332.780
roundrobin,174,srv-5:80,335.339
roundrobin,174,srv-5:80,306.712
roundrobin,174,srv-5:80,166.134
roundrobin,174,srv-5:80,8.925
roundrobin,174,srv-6:80,350.672
roundrobin,174,srv-6:80,369.890
roundrobin,174,srv-6:80,318.683
roundrobin,174,srv-6:80,265.454
roundrobin,174,srv-6:80,315.585
roundrobin,174,srv-6:80,332.997
roundrobin,174,srv-6:80,318.666
roundrobin,174,srv-6:80,331.878
roundrobin,174,srv-6:80,324.521
roundrobin,174,srv-6:80,332.244
roundrobin,174,srv-6:80,489.469
roundrobin,174,srv-6:80,333.431
roundrobin,174,srv-6:80,160.343
roundrobin,174,srv-6:80,380.459
roundrobin,174,srv-6:80,317.182
roundrobin,174,srv-6:80,284.714
roundrobin,174,srv-6:80,326.086
roundrobin,174,srv-6:80,352.325
roundrobin,174,srv-6:80,349.274
roundrobin,174,srv-6:80,300.412
roundrobin,174,srv-6:80,296.219
roundrobin,174,srv-6:80,328.005
roundrobin,174,srv-6:80,322.360
roundrobin,174,srv-6:80,320.567
roundrobin,174,srv-6:80,317.796
roundrobin,174,srv-6:80,325.952
roundrobin,174,srv-6:80,320.546
roundrobin,174,srv-6:80,312.585
roundrobin,174,srv-6:80,477.754
roundrobin,174,srv-6:80,422.963
roundrobin,174,srv-6:80,281.727
roundrobin,174,srv-6:80,221.991
roundrobin,174,srv-6:80,279.849
roundrobin,174,srv-6:80,325.274
roundrobin,174,srv-6:80,321.517
roundrobin,174,srv-6:80,336.718
roundrobin,174,srv-6:80,324.253
roundrobin,174,srv-6:80,378.472
roundrobin,174,srv-6:80,322.824
roundrobin,174,srv-6:80,321.769
roundrobin,174,srv-6:80,318.453
roundrobin,174,srv-6:80,326.445
roundrobin,174,srv-6:80,326.390
roundrobin,174,srv-6:80,316.755
roundrobin,174,srv-6:80,327.858
roundrobin,174,srv-6:80,320.772
roundrobin,174,srv-6:80,327.630
roundrobin,174,srv-6:80,320.887
roundrobin,174,srv-6:80,326.711
roundrobin,174,srv-6:80,321.421
roundrobin,174,srv-6:80,330.444
roundrobin,174,srv-6:80,318.241
roundrobin,174,srv-6:80,349.683
roundrobin,174,srv-6:80,383.335
roundrobin,174,srv-6:80,352.970
roundrobin,174,srv-6:80,254.081
roundrobin,174,srv-6:80,294.582
roundrobin,174,srv-6:80,398.643
roundrobin,174,srv-6:80,322.503
roundrobin,174,srv-6:80,160.878
roundrobin,174,srv-6:80,40.230
roundrobin,174,srv-7:80,233.977
roundrobin,174,srv-7:80,115.008
roundrobin,174,srv-7:80,198.643
roundrobin,174,srv-7:80,219.243
roundrobin,174,srv-7:80,229.630
roundrobin,174,srv-7:80,229.771
roundrobin,174,srv-7:80,234.484
roundrobin,174,srv-7:80,221.289
roundrobin,174,srv-7:80,219.365
roundrobin,174,srv-7:80,237.591
roundrobin,174,srv-7:80,270.024
roundrobin,174,srv-7:80,222.424
roundrobin,174,srv-7:80,207.552
roundrobin,174,srv-7:80,223.593
roundrobin,174,srv-7:80,218.927
roundrobin,174,srv-7:80,237.613
roundrobin,174,srv-7:80,222.513
roundrobin,174,srv-7:80,228.023
roundrobin,174,srv-7:80,220.720
roundrobin,174,srv-7:80,225.778
roundrobin,174,srv-7:80,217.720
roundrobin,174,srv-7:80,278.247
roundrobin,174,srv-7:80,223.190
roundrobin,174,srv-7:80,240.695
roundrobin,174,srv-7:80,240.471
roundrobin,174,srv-7:80,248.519
roundrobin,174,srv-7:80,372.672
roundrobin,174,srv-7:80,283.851
roundrobin,174,srv-7:80,225.435
roundrobin,174,srv-7:80,252.860
roundrobin,174,srv-7:80,265.870
roundrobin,174,srv-7:80,273.228
roundrobin,174,srv-7:80,212.787
roundrobin,174,srv-7:80,261.818
roundrobin,174,srv-7:80,246.535
roundrobin,174,srv-7:80,19.668
roundrobin,174,srv-7:80,124.709
roundrobin,174,srv-7:80,230.233
roundrobin,174,srv-7:80,197.089
roundrobin,174,srv-7:80,202.398
roundrobin,174,srv-7:80,281.888
roundrobin,174,srv-7:80,216.203
roundrobin,174,srv-7:80,183.006
